PLAZA MARCELA -SM,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 5, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
122085,,CHINESE STICK CANDLE,PCS,"1,480.00",0.17857,264.2836
122086,,FESTIVAL SANDO BAG TINY WHITE 100s,PACK,74,26.33929,"1,949.11"
122087,,CELL 4X12 CHAMPION,PACK,-43,14.38348,-618.48964
122088,,CELL 2X10 TORINO,PACK,593,5.91785,"3,509.29"
122089,,CELL 4X8 01 PP EXCELLENT,PACK,29,12.60893,365.65897
122090,,CELL 10X14 01 EXCELLENT,PACK,35,52.94643,"1,853.13"
122092,,CELL 8X14 02  EXCELLENT,PACK,15,83.3964,"1,250.95"
122096,,CELL 3X16 PE PANDA,PACK,13,15.84823,206.02699
122103,,KEN RAFF SUGBU OTAP ECONOMY 100G,PACK,-1,17.1875,-17.1875
122119,,AFICIONADO F55 BVLGARY AQUA MARINE 12x10ML,PCS,22,51.52667,"1,133.59"
122136,,DESSICATED COCONUT 45KLS,250G,2,27.67857,55.35714
122140,,892 DP MIL HANGER BLUE 4s,PCS,-16,24.66,-394.56
122142,,AFICIONADO F3 TOMMY BOY BY TOMMY H 12x10ML,PCS,12,51.52667,618.32004
122145,,PISCES HYDROGEN PEROXIDE V10 BOT 144/60ML,PCS,4,4.17909,16.71636
122149,,CAMIA WRITING PAD GRADE 2 80L,PAD,3,7.32,21.96
122153,,CELL 2X10 HK PLASTIC KING,PACK,434,5.18447,"2,250.06"
122154,,HC 1007 KITCHEN LIGHTER,PCS,16,33.42857,534.85712
122155,,KITCHEN LIGHTER W/BUTANE,PCS,5,63.56222,317.8111
122161,,SILKA ORANGE PAPAYA SOAP 12/65G wf SARD 8pk,PACK,43,131.51563,"5,655.17"
122162,,CREAMSILK PK+SSK PK SHP PRICE OFF 12x2/180ML,PACK,32,111.25446,"3,560.14"
122166,,UNI SN 101 RECTRACTABLE W/ SOFT GRIP BLUE,PCS,-,25.8475,-
122179,,ARGENTINA CARNE NORTE CON PATTAS 48/150G,CAN,31,18.42,571.02
122187,,KELLOGGS HONEY n NUTS CORN FLAKES 18x200G,BOX,24,67.99678,"1,631.92"
122188,,KELLOGGS CORN FLAKES 18/275G,BOX,41,88.46859,"3,627.21"
122189,,KELLOGGS COCO POPS 18/400G,BOX,26,119.90774,"3,117.60"
122193,,GLITTER DUST TUBE BLUE,PCS,-,3.125,-
122210,,GLAZED PAPER GREEN,PCS,627,1.83222,"1,148.80"
122211,,SILVER SWAN TOYO POCKET SIZE,PACK,72,5.7,410.4
122233,,TANCHO POMADE 72/130G,PCS,35,110.30357,"3,860.62"
122238,,TRH SWEET RAISINS 50G,PACK,2,6.25,12.5
122240,,TRH SWEET RAISINS 100G,PACK,1,12.05357,12.05357
122242,,TRH BLACK FUNGUS BOKNE 25G,PACK,14,17.41042,243.74588
122244,,TRH STAR ANISE SANGKE 25G,PACK,-1,8.92857,-8.92857
122245,,TRH DRIED MUSHROOM 25G,PACK,-1,20.0892,-20.0892
122246,,TRH GROUND PEPPER 25G,PACK,-2,15.625,-31.25
122247,,TRH GROUND PEPPER 50G,PACK,5,30.3125,151.5625
122248,,TRH GROUND PEPPER 100G,PACK,-2,60.19196,-120.38392
122249,,TRH LAUREL LEAVES 25G,PACK,15,6.47321,97.09815
122250,,TRH LAUREL LEAVES 50G,PACK,52,12.72321,661.60692
122251,,TRH AZUCENA 25G,PACK,1,10.04464,10.04464
122252,,TRH AZUCENA 50G,PACK,-1,20.08929,-20.08929
122254,,TRH PAMINTA SEEDS 25G,PACK,11,13.61607,149.77677
122255,,TRH PAMINTA SEEDS 50G,PACK,22,27.23214,599.10708
122256,,TRH PAMINTA SEEDS 100G,PACK,20,53.57143,"1,071.43"
122257,,TRH ACHUETE 25G,PACK,-13,4.91071,-63.83923
122258,,TRH ACHUETE 50G,PACK,13,9.82143,127.67859
122265,,I AND J YUMMY EGG COOKIES 300G,PACK,24,56.46429,"1,355.14"
122266,,EDWIN CANDLE No 8 WHITE 2.00 120pks/25s,PACK,-1,29.43304,-29.43304
122286,,M AND M MILK CHOCOLATE 40G/37G,PCS,1,28.70536,28.70536
122287,,M AND M PEANUT 40G/37G,PCS,-95,28.70536,"-2,727.01"
122290,,BOYLEN SAUCE CUP WITH COVER 1oz 50s,PACK,28,51.5625,"1,443.75"
122317,,SILVER SWAN WOW SARAP SEASONING 48x12x8G,PCS,"1,131.00",1.66177,"1,879.46"
122325,,902 HOUSEWELL 15 INCH RUBBER GLOVES MEDIUM,PACK,-1,51.49107,-51.49107
122326,,903 HOUSEWELL 15 INCH RUBBER GLOVES LARGE,PACK,5,103.08036,515.4018
122327,,70 HOUSEWELL WINDOW CLNR WITH METAL HDL,PCS,1,90.5725,90.5725
122337,,543 CHRISTMAS HOLOGRAM FOIL LETTERING,PCS,6,53.57125,321.4275
122348,,HOLY CANDLE ESPERMA No 5 WHITE 20s,PACK,21,55.80357,"1,171.87"
122358,,HOLY CANDLE ALTAR CANDLE YELLOW 9x1x4s,PACK,2,23.57143,47.14286
122359,,HOLY CANDLE VIGIL GLASS WCNDL GREEN,PCS,35,32.58929,"1,140.63"
122362,,HOLY CANDLE VIGIL GLASS WCNDL BLUE,PCS,36,32.58929,"1,173.21"
122363,,HOLY CANDLE ALTAR CANDLE WHITE 9x1x4s,PACK,-2,50.04433333,-100.0886667
122367,,HOLY CANDLE TOMB SMALL WHITE 1 1/2,PCS,64,62.05357,"3,971.43"
122368,,HOLY CANDLE TOMB MED YELLOW,PCS,23,60.71429,"1,396.43"
122369,,HOLY CANDLE TOMB LARGE WHITE 12X2,PCS,2,93.72768,187.45536
122400,,MAGNOLIA CHOCOLAIT 24/250ML,PCS,195,19.40216,"3,783.42"
122401,,MAGNOLIA DAILY QUEZO 48/165G,PCS,349,29.82143,"10,407.68"
122407,,CHIPS DELIGHT BAR 12/12/40G,PCS,250,8.35156,"2,087.89"
122408,,DOUBLE HAPPINESS CANTON 36/400G,PACK,337,49.99107,"16,846.99"
122427,,GOLDEN PAGODA US BOND PAPER S20 SHORT,PCS,"3,000.00",0.21036,631.08
122428,,GOLDEN PAGODA US BOND PAPER S16 LONG,PCS,"3,000.00",0.2133,639.9
122432,,BOYLEN LUNCH BOX 2C 100s,PCS,480,2.04911,983.5728
122435,,CARTOLINA NEON YELLOW 100s,PCS,17,3.33039,56.61663
122438,,GOLDEN PAGODA MP BOND PPR S20 SHORT 20s,PACK,31,8.83929,274.01799
122440,,ASPEN ORDINARY ENV WHITE SHORT 20X500s,PCS,-25,0.14643,-3.66075
122471,,FORTUNE YELLOW PAD CLASS A W/OUT PLASTIC 80L,PAD,10,29.73225,297.3225
122481,,BOYLEN HOTDOG BOX 10/10s,PACK,12,15.99048,191.88576
122482,,CESAR LAMB 96/100G,PCS,178,54.73469,"9,742.77"
122483,,CESAR BEEF AND LIVER 96/100G,PCS,83,54.73214,"4,542.77"
122485,,CESAR CHICKEN AND CHEESE 96/100G,PCS,-5,45.51787,-227.58935
122486,,BOYLEN HOTDOG TRAY 10/10s,PACK,11,11.9,130.9
122487,,BOYLEN FIESTA PLATE CIRCLE 10s,PACK,-1,11.65506,-11.65506
122488,,BOYLEN FRUIT TRAY A 10s,PACK,-19,13.23869,-251.53511
122489,,BOYLEN FRUIT TRAY B 10/10s,PACK,1,24.018,24.018
122490,,2011 1 SUNNY CANNISTER 500ML SMALL,PCS,44,24.02667,"1,057.17"
122492,,2552 SUNNY GELATINE BOWL BIG,PCS,2,23.15167,46.30334
122494,,9610 SUNNY CHAMBER POT MED,PCS,7,48.49107,339.43749
122509,,WHITE RABBIT 60/25s,PACK,4,14.86607,59.46428
122510,,KENDIMINT 60/25s,PACK,195,14.86607,"2,898.88"
122513,,1399 A CS CLUB SCARF,PCS,6,13.39278,80.35668
122515,,MOTHERS BEST PATISMANSI 12/750ML,BOT,4,41.34333,165.37332
122520,,RAM GARBANZOS 24/450G,CAN,18,25.37818,456.80724
122524,,MAHARLIKA VINEGAR 4/1GAL,GAL,2,135.84822,271.69644
122536,,CUDDLES RUBBER NIPPLE SMALL,PCS,16,6.94625,111.14
122548,,MAGNOLIA CHEEZEE SPREAD PLAIN TP 120x30G,PCS,98,7.33661,718.98778
122552,,NIVEA SUN PROTECT n MOISTURE LOT SPF30 75ML,PCS,1,182.54464,182.54464
122553,,COLGATE TB BAMBOO CHARCOAL 2+1s 12pk,PACK,25,87.66083,"2,191.52"
122557,,CLORETS COOL MINTS 60/40s,PACK,60,24.71622,"1,482.97"
122576,,CROWN PLAYING CARDS,PCS,119,29.75893,"3,541.31"
122585,,STABILO SWING COOL BLUE,PCS,-,20.36333,-
122590,,STABILO MP LEAD 0.5 3205 B,PCS,-,10.45,-
122595,,STABILO BOSS REFILL ORANGE,PCS,-,15,-
122601,,HBW BALLPEN 2000 BLUE,PCS,"1,281.00",3.1875,"4,083.19"
122602,,POLYTAPE PACKAGING TAPE 2X50M CLEAR 90s,ROLL,2,16.96433,33.92866
122605,,CDO KAONG WHITE 24oz 680G,BOT,21,106.91964,"2,245.31"
122608,,LISTERINE FRESHBURST 6/750ML,BOT,8,215.75447,"1,726.04"
122610,,NATURES SPRING DISTILLED WATER 350ML,BOT,235,7.45536,"1,752.01"
122611,,NATURES SPRING MINERAL WATER 500ML,BOT,"2,320.00",7.07143,"16,405.72"
122616,,MSB NET BRUSH COLORED,PCS,-1,5.35714,-5.35714
122620,,CROCODILE MASKING TAPE 1x25YRD 48s,PCS,4,24.66063,98.64252
122622,,CROCODILE DBL SIDED TAPE 3/4x10M,PCS,-2,13.48214,-26.96428
122635,,FESTIVAL SPECIAL BIHON WHITE 12/1K,PACK,17,45.48066,773.17122
122636,,HOBE SPECIAL BIHON 16oz,PACK,1,20.66733,20.66733
122639,,LOTUS PERMANENT MARKER FINE TIP BLUE,PCS,1,16.22,16.22
122640,,LOTUS PERMANENT MARKER FINE TIP BLACK,PCS,-,16.14583,-
122641,,CLEANS UP TRIPLE PAD,PCS,53,20.26786,"1,074.20"
122642,,CLEANS UP SCOURING PAD BUDGET PACK,PCS,25,30.47292,761.823
122643,,CLEANS UP MINI MOP W/HDL,PCS,1,126.51786,126.51786
122647,,SB TOUGH CLEANING MOP REFILL 12s,PCS,9,107.29464,965.65176
122655,,MARCELA SUPER HOG STARTER CRUMBLES 25KG,KILO,142,25.5,"3,621.00"
122668,,LOTUS RETRACTO GRIP BALLPEN BLACK,PCS,-,5,-
122687,,ROTRING XONOX GRAPHIC 0.3,PCS,-,59.09,-
122688,,ROTRING XONOX GRAPHIC 0.5,PCS,-,59.09,-
122744,,STABILO LINER 308 F BALLPEN BLACK,PCS,-,12.06821,-
122762,,ARGENTINA MEAT LOAF TOCINO STYLE 48/170G,CAN,383,17.00242,"6,511.93"
122763,,ARGENTINA SPICY SISIG 48/150G,CAN,6,29.23,175.38
122764,,YOUNGS TOWN CHUNKY CORNED BEEF 100x155G,CAN,163,25.46429,"4,150.68"
122767,,VIVA SPECIAL BIHON YELLOW 25/400G,PACK,-3,19.145,-57.435
122772,,ADS MINI WASTE CAN,PCS,-1,3.3225,-3.3225
122774,,MINGLA 8n1 COMPLETE COFFEE SOAP 100x85G,PCS,96,49.1071,"4,714.28"
122776,,MASTER FW ANTI ACNE/PIMPLE 24x50G,PCS,23,67.32813,"1,548.55"
122779,,LAUAT SHAMPOO FALLING HAIR 60ML,PCS,102,42.89063,"4,374.84"
122780,,LAUAT SHAMPOO FALLING HAIR 24/250ML,PCS,54,153.63616,"8,296.35"
122820,,FERRERO ROCHER T16 4/5/200G,BOX,31,272.40402,"8,444.52"
122823,,PH 01I PARADE HANGER SINGLE IVORY/WHT 160s,PCS,-1,12.57,-12.57
122824,,PH 01B PARADE HANGER SINGLE BLUE 160/1,PCS,-9,12.5625,-113.0625
122826,,PH 01G PARADE HANGER SINGLE GREEN,PCS,77,12.5625,967.3125
122828,,ARMOR ALL AUTO GLASS CLEANER 12/22oz,PCS,1,141.98214,141.98214
122837,,PALMOLIVE ST SOAP VITAMIN C n E 48x130G,PCS,49,17.67857,866.24993
122838,,PALMOLIVE ST SOAP VITAMIN C n E 72x55G,PCS,1,20.625,20.625
122843,,PALMOLIVE ST SOAP CHARCOAL POWDER 48x130G,PCS,-44,26.02679,"-1,145.18"
122853,,66320026 CLEAN MASTER COPPER SCOURER 2s,CARD,1,30.36,30.36
122854,,66250001 SUREFRESH SQUARE CONTAINER 900ML,PCS,2,59.06231,118.12462
122856,,GOLDEN PAGODA MP BOND PPR S16 LONG 20s,PACK,-3,7.36607,-22.09821
122861,,GREAT LOVE COTTON BUDS 300 TIPS,PACK,328,19.32589,"6,338.89"
122874,,MIRAMAR FRUIT BALLS 30/12s,PACK,26,8.69167,225.98342
122910,,NAN YUAN BREAD CRUMBS 30/230G,PACK,6,22.75,136.5
122912,,MIK MIK POLVORON PACK 20/20s,PACK,1,14.76161,14.76161
122920,,ALASKA EVAPORATED FILLED MILK 250ML,PCS,102,23.01117,"2,347.14"
122926,,OSEUR OVAL CREAM PINK,PCS,1,15.02,15.02
122927,,NEWLIFE CUT MACARONI SHORT 5KG,500G,44,18.30357,805.35708
122934,,CLASSIC FESTIVAL MUR ACID MLD PURE 4/1GAL,GAL,6,93,558
122938,,JOANNA DRIED MANGO SLICE 100/100G,PACK,64,87.5,"5,600.00"
122939,,JOANNA DRIED MANGO SLICE 50/200G,PACK,2,175,350
122941,,NATURAL DELIGHT DRIED MANGO CHEW 100/100G,PACK,4,46.4285,185.714
122942,,CEBU LUCKY PREM DRIED MANGO SLICE 100/100G,PACK,22,87.5,"1,925.00"
122944,,CEBU LUCKY PREM DRIED MANGO SLICE 50/200G,PACK,55,157.5,"8,662.50"
122948,,LA2PU DRIED COCONUT 100/100G,PACK,6,73.39286,440.35716
122949,,LA2PU DRIED JACKFRUIT 100/100G,PACK,1,45.24111,45.24111
122951,,ST ROCHE SHAMPOO HEAVEN SCENT 30x250ML,PCS,-2,133.70533,-267.41066
122952,,CLEENE TOOTHBRUSH PRM DENT A GRIP 288s,PCS,16,46.65179,746.42864
122954,,8824 RUBIKS CUBE,PCS,3,45.09,135.27
122990,,SUN ACE ECO BAG LARGE APPLE GREEN,PCS,20,60.26769,"1,205.35"
122991,,SUN ACE ECO BAG LARGE ORANGE,PCS,24,62.72321,"1,505.36"
122992,,SUN ACE ECO BAG LARGE YELLOW,PCS,16,40.17857,642.85712
122993,,SUN ACE ECO BAG XL APPLE GREEN,PCS,10,133.92857,"1,339.29"
123006,,RAM IODIZED SALT 250G,PACK,154,6.67173,"1,027.45"
123009,,RAM IODIZED SALT 24/500G,PACK,83,12.54674,"1,041.38"
123010,,RAM IODIZED SALT 12/1KL,PACK,18,23.45646,422.21628
123025,,QUEEN MAKE UP BRUSH SET,SET,6,58.04,348.24
123029,,T 1 MULTIPLAST TRAY SMALL 10s,PACK,361,12.83036,"4,631.76"
123032,,T 2 MULTIPLAST TRAY MEDUIM 10s,PACK,70,19.02679,"1,331.88"
123034,,T 14 MULTIPLAST MINI TRAY 10s,PACK,64,7.74107,495.42848
123036,,P 1 MULTIPLAST PLATE SMALL 10s,PACK,50,16.03571,801.7855
123037,,P 2 MULTIPLAST PLATE MEDIUM 10s,PACK,53,14.95536,792.63408
123038,,C 2 MULTIPLAST CHICKEN BOX MED 10s,PACK,25,29.88393,747.09825
123039,,HD 1 MULTIPLAST HOTDOG BOX SMALL 10s,PACK,-1,18.04,-18.04
123040,,HM 1 MULTIPLAST HAMBURGER BOX SMALL 10s,PACK,87,16.5625,"1,440.94"
123042,,MULTIPLAST TSINOY DISP CUP TRAN 12oz 50s,PACK,19,36.38393,691.29467
123048,,FILIPPO BERIO PESTO SAUCE GREEN 190G,BOT,45,110.31414,"4,964.14"
123049,,FILLIPPO BERIO PESTO SAUCE RED 190G,BOT,6,117.10417,702.62502
123052,,DAK CHOPPED HAM 24/454G,CAN,23,257.09375,"5,913.16"
123056,,PETER PAN PEANUT BUTTER CREAMY 12/28oz,BOT,12,270.40179,"3,244.82"
123067,,CELL 7X14 02 EXCELLENT,PACK,25,73.42143,"1,835.54"
123068,,TITA FRITA BANANA CATSUP 12x1L,BOT,435,28.77188,"12,515.77"
123072,,PROMIL FOUR/PRE SCHOOL 6x900G,CAN,14,568.47619,"7,958.67"
123080,,CECILIA MACAPUNO STRING 12/24oz,JAR,12,96.84821,"1,162.18"
123082,,CECILIA RED MONGO 12/32oz,JAR,6,88.33036,529.98216
123083,,CECILIA WHITE BEANS 12/32oz,JAR,21,89.9375,"1,888.69"
123099,,STICK MAN WAFER STICK UBE JAR 12x70s,JAR,-1,42.75361,-42.75361
123101,,MASTER FW ANTI ACNE/PIMPLE 24x100G,PCS,18,118.87208,"2,139.70"
123109,,ST ROCHE SHAMPOO HAPPINESS 30x250ML,PCS,-1,133.70533,-133.70533
123110,,BAGUIO CORN OIL 30/500ML,BOT,56,58.0131,"3,248.73"
123112,,CAREFREE PS SUPER DRY LONG SCNTD 20s,PACK,138,54.78051,"7,559.71"
123129,,PALMOLIVE ST SOAP CHARCOAL POWDER 72x55G,PCS,33,17.99792,593.93136
123131,,JOY BT HI SAVE 2PLY 24/4R 25510,PACK,1,31.42857,31.42857
123132,,JOY BT HI SAVE 2PLY 10/9R 2552,PACK,5,68.91071,344.55355
123133,,JOY BT HI SAVE 2PLY 8/12R 2553,PACK,3,86.82143,260.46429
123134,,JOY BT EXTRA 2PLY 24/4R 25460,PACK,42,43.80022,"1,839.61"
123135,,JOY BT EXTRA 2PLY 10/9R 25470,PACK,24,96.69196,"2,320.61"
123136,,WATER CELLOPHANE WHITE,PCS,458,5.22694,"2,393.94"
123137,,CERES TINCT OF BENZAL CHLORIDE 7.5ML,PCS,5,4.25,21.25
123151,,NARCISSUS WHOLE MUSHROOM 48x198G,CAN,-24,27.72321,-665.35704
123153,,SANICARE PREM IF PAPER TOWEL 2P 30/150s,PACK,26,54.64286,"1,420.71"
123157,,M 68 MERRY AND HAPPY LETTERING,PCS,1,42.85667,42.85667
123185,,S 71 CHRISTMAS LETTER SMALL,PCS,6,16.07167,96.43002
123200,,SUN ACE ECO BAG XL ORANGE,PCS,28,31.25,875
123210,,ZESTAR MINI SQUARE GUM 40x24s 24595,PACK,-1,15.671,-15.671
123212,,ZESTAR CHEW GUM+ 40x24s 40742,BOX,-1,12.5,-12.5
123228,,ABS HERBS HERBAL TEA 64x25x2G,PCS,118,6.375,752.25
123234,,HALLS FRESH LIME CANDY 60x50s,PACK,123,29.50149,"3,628.68"
123235,,HALLS RASPBERRY CANDY 60/50s,PACK,64,29.50149,"1,888.10"
123236,,HALLS HONEY LEMON CANDY 60/50s,PACK,47,28.0997,"1,320.69"
123247,,YOUNGS STYLING GEL GREEN 72x50ML,PCS,2,7.0625,14.125
123248,,YOUNGS STYLING GEL CLEAR 72x50ML,PCS,2,7.0625,14.125
123250,,YOUNGS STYLING GEL YELLOW 72x50ML,PCS,1,7.0625,7.0625
123251,,YOUNGS STYLING GEL PINK 72/50G,PCS,-1,7.0625,-7.0625
123252,,BELINDA POT HOLDER ROUND,PCS,25,3.125,78.125
123254,,ZIPLOC STORAGE BAG QUART 12/25s,BOX,5,121.76583,608.82915
123259,,DOWNY SUNRISE FRESH 12x900ML,BOT,18,118.35963,"2,130.47"
123272,,2231 PINK MOULD,PCS,4,44.59,178.36
123273,,PALMOLIVE ST SOAP COCONUT ESSENCE 48x130G,PCS,1,44.58929,44.58929
123275,,PERLA PAPAYA CUT UP 144/110G,PCS,880,9.98766,"8,789.14"
123276,,WHISPER SUPER CLN n DRY RF NW 15x20x1s,PCS,897,3.76746,"3,379.41"
123278,,WHISPER SUPER CLN n DRY LONG/HF WINGS 24x8s,PACK,55,49.77438,"2,737.59"
123308,,354 HITOP CHAMBER POT,PCS,1,52.3125,52.3125
123313,,BASIC DW LIQUID LEMON 4x1GAL,GAL,4,139.0625,556.25
123317,,DEL MONTE ER BANANA KETCHUP SPOUT 36x320G,PACK,119,18.08036,"2,151.56"
123331,,FAMOUS ICE CREAM CONE,PCS,-270,0.65625,-177.1875
123332,,BUTTERCUP ICE CREAM CONE 450s,PCS,30,0.66967,20.0901
123334,,UNICAP ICE CREAM CONE,PCS,370,0.6825,252.525
123336,,GLOBE ICE CREAM CONE,PCS,"2,750.00",0.34125,938.4375
123345,,FARLIN FB TINTED COLLECTION 12x12/4oz,PCS,4,65.08036,260.32144
123391,,FARLIN FB TINTED COLLECTION 12x12/8oz,PCS,4,68.51,274.04
123395,,CELL 5X10 01 EXCELLENT,PACK,4,18.90893,75.63572
123396,,CELL 5X8 01 EXCELLENT,PACK,45,15.23393,685.52685
123397,,CELL 5X9 02 EXCELLENT,PACK,47,33.6964,"1,583.73"
123398,,CELL 8X12 HD COLORED FIGHTER,PACK,-3,7.13838,-21.41514
123424,,BASIC DW LIQUID KALAMANSI 4x1GAL,GAL,6,139.0625,834.375
123434,,PAYLING SPECIAL AMPAO SMALL,PACK,118,8.03571,948.21378
123436,,PALMOLIVE ST SOAP COCONUT ESSENCE 72x55G,PCS,102,17.99799,"1,835.79"
123441,,MAXI PEEL MOISTURIZING CREAM 48/25G,PCS,52,28.51414,"1,482.74"
123442,,WHITE KING COMPLETE HCM W/SYRUP 24/400G,BOX,14,49.57366,694.03124
123447,,SUNFLOWER ONION GARLIC FLAVOR 6/650G,CANN,8,114.34673,914.77384
123448,,SUNFLOWER BISCUIT PLAIN 6/600G,CANN,4,114.34673,457.38692
123450,,LOBO BISCUITS 20/20/4PCS,PACK,-2,18.06071,-36.12142
123454,,CROLEY ASSORTED CELEBRATE BISCUITS 2KG,PAIL,4,203.55357,814.21428
123456,,CROLEY ASSORTED BISCUIT ROSE 2.5KG,TIN,5,216.29464,"1,081.47"
123460,,BASIC DW LIQUID LEMON 12x1L,PCS,12,34.83631,418.03572
123465,,TABASCO RED PEPPER SAUCE 12/150ML,BOT,23,188.4775,"4,334.98"
123466,,TABASCO RED PEPPER SAUCE 12/350ML,BOT,14,338.3275,"4,736.59"
123470,,GLAD CLING WRAP 30CMX30MX24s,PCS,30,87.50012,"2,625.00"
123471,,GLAD ALUMINUM FOIL 30CMX7MX24s,PCS,26,79.91071,"2,077.68"
123472,,GLAD ALUMINUM FOIL 5MX30CMX24s,PCS,34,60.71429,"2,064.29"
123473,,GLAD ALUMINUM FOIL REFILL 30CMx5Mx48s,PCS,31,31.3125,970.6875
123474,,GLAD ALUMINUM FOIL REFILL 30CMx7Mx48s,PCS,185,45.38393,"8,396.03"
123480,,SUAVE SHP DAILY CLARIFYING 12oz,PCS,-5,119.152,-595.76
123489,,FINESSE SHP MOISTURIZING 384ML 13oz,PCS,1,187.895,187.895
123494,,FINESSE COND MOISTURIZING 384ML 13oz,PCS,-1,187.892,-187.892
123517,,REFRESH DALANDAN 188ML,PCS,57,5.71384,325.68888
123518,,REFRESH ORANGE 170ML/188ML,PCS,109,5.71429,622.85761
123519,,REFRESH PINEAPPLE 170ML/188ML,PCS,185,5.71429,"1,057.14"
123520,,C2 GREEN TEA PLAIN 24/355ML,BOT,39,16.07143,626.78577
123521,,C2 GREEN TEA APPLE 24/355ML,BOT,209,16.07124,"3,358.89"
123522,,C2 GREEN TEA LEMON 24/355ML,BOT,225,16.07143,"3,616.07"
123528,,HOLY CANDLE VIGIL GLASS WCNDL 3 4D WHITE,PCS,64,49.19643,"3,148.57"
123530,,RAUCH HAPPY DAY MULTIVITAMIN JUICE 12/1L,PCS,12,65.57589,786.91068
123537,,BASIC DW LIQUID KALAMANSI 12x1L,PCS,11,34.83667,383.20337
123539,,ADIDAS SMR ICE DIVE PRM SG+DBS 5x250ML+150ML,BOX,8,227.49107,"1,819.93"
123546,,LION CITY COLOR PEN NO 224 24s,SET,182,36.76786,"6,691.75"
123554,,SCRIBBLES MEMO NOTES 80L,PCS,1,5.83039,5.83039
123555,,VISION MEMO NOTES 80LVS,PCS,28,5.97321,167.24988
123582,,SANICARE PLAYTIME WIPES 40x15s,PACK,52,19.92188,"1,035.94"
123608,,HI BALLPEN BLACK 864s,PCS,-,2.52679,-
123610,,C2 GREEN TEA APPLE 24/500ML,BOT,154,22.32143,"3,437.50"
123612,,C2 GREEN TEA LEMON 24/500ML,BOT,95,22.32143,"2,120.54"
123613,,C2 GREEN TEA PLAIN 24/500ML,BOT,24,22.32143,535.71432
123615,,COMARK NP REMOVER W/ACETONE 144/120ML,PCS,2,25.33036,50.66072
123616,,TANDUAY ESQ 12/750ML,BOT,41,37.57143,"1,540.43"
123618,,FARLIN SILICON NIPPLE CROSSCUT 3x12/3s,CARD,77,39.66964,"3,054.56"
123620,,BAYGON MOSQUITO COIL 60x12s,BOX,704,12.19226,"8,583.35"
123621,,HOPEWELL ECO BAG ASSTD 20X1,PCS,-1,24.88833333,-24.88833333
123622,,FARLIN DIAPER CLIP PINK,CARD,2,20.4375,40.875
123623,,FARLIN DIAPER CLIP BLUE,CARD,8,20.4375,163.5
123624,,FARLIN DIAPER CLIP MINT GREEN,CARD,4,20.4375,81.75
123626,,DEL MONTE HOT n SPICY KETCHUP SPOUT 36x320G,PACK,66,21.66022,"1,429.57"
123627,,DEL MONTE SWEET CHILI SAUCE SPOUT 36x320G,PACK,139,21.66022,"3,010.77"
123630,,66260033 STORAGE BASKET,PCS,1,54.465,54.465
123634,,PAYLESS PANCIT CANTON ORIGINAL 48/130G,PACK,121,12.75502,"1,543.36"
123639,,KW TRIO STAPLE WIRE NO 10,PCS,20,3.79469,75.8938
123643,,SANICARE PLAYTIME WIPES 30x35s,PACK,99,32.25446,"3,193.19"
123645,,2016 1A SUNNY MINI BASKET ROUND,PCS,18,37.13393,668.41074
123646,,2016 2A SUNNY MINI BASKET RECT DELUXE,PCS,25,44.99107,"1,124.78"
123657,,YOUNGS DRIED MANGO SLICE 200G,PACK,1,133.92857,133.92857
123663,,CALUMET BAKING POWDER 12/1KL,PACK,81,105.8817,"8,576.42"
123669,,NELITA KAONG RED 24/8oz,BOT,3,30.50186,91.50558
123672,,NELITA KAONG WHITE 24/8oz,BOT,6,19.375,116.25
123673,,NELITA KAONG WHITE 24/12oz,BOT,9,44.70499,402.34491
123685,,NELITA NATA DE COCO GREEN 24/12oz,BOT,1,32.109,32.109
123693,,ANCHOR SPREADABLE 24/200G,CUP,21,101.03926,"2,121.82"
123695,,6888 ALATONE DISH MASTER 2LAYER,PCS,1,"1,244.54","1,244.54"
123700,,CHOKOLITOS MILK STICK 30/10+2,CARD,-5,7.94673,-39.73365
123720,,FINESSE HAIR SPRAY EXTRA HOLD 12/251ML,PCS,9,178.759,"1,608.83"
123722,,FINESSE HAIR SPRAY MAXI HOLD 12/251ML 8.5oz,PCS,8,178.75889,"1,430.07"
123724,,FINESSE AERO HS MAX HOLD 12/7oz 198G,PCS,11,178.75909,"1,966.35"
123725,,FINESSE MOUSSE AERO EXTRA CONTROL 12/7oz,PCS,1,178.76,178.76
123727,,THERMASILK SHP VOLUME ENHANCING 384ML,PCS,1,162.54,162.54
123728,,THERMASILK SHP MOISTURE INFUSING 384ML,PCS,4,162.5375,650.15
123729,,THERMASILK SHP COLOR REVITALIZING 384ML,PCS,2,162.545,325.09
123742,,EQUAL SWEETENER SACHET 12/50/1G,BOX,53,123.16964,"6,527.99"
123743,,LOADED CHOCO FILLED 100/32G,PACK,-1,4.45536,-4.45536
123751,,KITCHEN MAGIC CLING WRAP 600MX30CM,ROLL,66,298.92857,"19,729.29"
123752,,KITCHEN MAGIC CLING WRAP 600Mx45CM,ROLL,11,541.69494,"5,958.64"
123755,,BOYLEN UTILITY TRAY 10s,PACK,1,12.64375,12.64375
